Extract Name	Comment [TCGA Barcode]	Comment [is tumor]	Material Type	Annotation REF	Comment [TCGA Genome Reference]	Protocol REF	Parameter Value [Vendor]	Parameter Value [Catalog Name]	Parameter Value [Catalog Number]	Parameter Value [Annotation URL]	Parameter Value [Product URL]	Parameter Value [Target File URL]	Parameter Value [Target File Format]	Parameter Value [Target File Format Version]	Parameter Value [Probe File URL]	Parameter Value [Probe File Format]	Parameter Value [Probe File Format Version]	Parameter Value [Target Reference Accession]	Protocol REF	Protocol REF	Comment [Derived Data File REF]	Comment [TCGA CGHub ID]	Comment [TCGA CGHub metadata URL]	Comment [TCGA Include for Analysis]	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]	Parameter Value [Protocol Min Base Quality]	Parameter Value [Protocol Min Map Quality]	Parameter Value [Protocol Min Tumor Coverage]	Parameter Value [Protocol Min Normal Coverage]	Protocol REF	Derived Data File	Comment [TCGA Spec Version]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]	Protocol REF	Derived Data File	Comment [TCGA Spec Version]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]	Protocol REF	Derived Data File	Comment [TCGA Spec Version]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
0d282a88-0ebd-4c51-b3f1-72b11dcbcbdb	TCGA-A3-3308-11A-01D-0966-08	no	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3308-11A-01D-0966-08.10.bam	5b4896bd-f4c9-4ae2-815a-37a45f356fb1	https://cghub.ucsc.edu/cghub/metadata/analysisFull/5b4896bd-f4c9-4ae2-815a-37a45f356fb1	yes	->	->	->	->	->	->	->	->	->	hgsc.bcm.edu:variant_calling:illumina:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.somatic.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
0d282a88-0ebd-4c51-b3f1-72b11dcbcbdb	TCGA-A3-3308-11A-01D-0966-08	no	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3308-11A-01D-0966-08.10.bam	5b4896bd-f4c9-4ae2-815a-37a45f356fb1	https://cghub.ucsc.edu/cghub/metadata/analysisFull/5b4896bd-f4c9-4ae2-815a-37a45f356fb1	yes	->	->	->	->	->	->	->	->	->	ucsc.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.somatic.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9c095b70-9a64-48b0-8a1c-45dd00a70019	TCGA-A3-3311-01A-01D-0966-08	yes	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-01A-01D-0966-08.10.bam	0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	https://cghub.ucsc.edu/cghub/metadata/analysisFull/0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	yes	->	->	->	->	->	->	->	->	->	broad.mit.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.protected.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9c095b70-9a64-48b0-8a1c-45dd00a70019	TCGA-A3-3311-01A-01D-0966-08	yes	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-01A-01D-0966-08.10.bam	0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	https://cghub.ucsc.edu/cghub/metadata/analysisFull/0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	yes	->	->	->	->	->	->	->	->	->	hgsc.bcm.edu:variant_calling:illumina:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.protected.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9c095b70-9a64-48b0-8a1c-45dd00a70019	TCGA-A3-3311-01A-01D-0966-08	yes	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-01A-01D-0966-08.10.bam	0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	https://cghub.ucsc.edu/cghub/metadata/analysisFull/0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	yes	->	->	->	->	->	->	->	->	->	ucsc.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.protected.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9c095b70-9a64-48b0-8a1c-45dd00a70019	TCGA-A3-3311-01A-01D-0966-08	yes	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-01A-01D-0966-08.10.bam	0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	https://cghub.ucsc.edu/cghub/metadata/analysisFull/0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	yes	->	->	->	->	->	->	->	->	->	broad.mit.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.somatic.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9c095b70-9a64-48b0-8a1c-45dd00a70019	TCGA-A3-3311-01A-01D-0966-08	yes	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-01A-01D-0966-08.10.bam	0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	https://cghub.ucsc.edu/cghub/metadata/analysisFull/0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	yes	->	->	->	->	->	->	->	->	->	hgsc.bcm.edu:variant_calling:illumina:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.somatic.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9c095b70-9a64-48b0-8a1c-45dd00a70019	TCGA-A3-3311-01A-01D-0966-08	yes	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-01A-01D-0966-08.10.bam	0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	https://cghub.ucsc.edu/cghub/metadata/analysisFull/0ed78fa9-9a10-4d92-a6e9-4c5c519fad15	yes	->	->	->	->	->	->	->	->	->	ucsc.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.somatic.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9ac1d3b4-17a7-43dd-85fc-e52fb82fe7bf	TCGA-A3-3311-11A-01D-0966-08	no	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-11A-01D-0966-08.10.bam	b45c76df-f574-4090-91d8-82664a61254b	https://cghub.ucsc.edu/cghub/metadata/analysisFull/b45c76df-f574-4090-91d8-82664a61254b	yes	->	->	->	->	->	->	->	->	->	broad.mit.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.protected.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9ac1d3b4-17a7-43dd-85fc-e52fb82fe7bf	TCGA-A3-3311-11A-01D-0966-08	no	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-11A-01D-0966-08.10.bam	b45c76df-f574-4090-91d8-82664a61254b	https://cghub.ucsc.edu/cghub/metadata/analysisFull/b45c76df-f574-4090-91d8-82664a61254b	yes	->	->	->	->	->	->	->	->	->	hgsc.bcm.edu:variant_calling:illumina:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.protected.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9ac1d3b4-17a7-43dd-85fc-e52fb82fe7bf	TCGA-A3-3311-11A-01D-0966-08	no	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-11A-01D-0966-08.10.bam	b45c76df-f574-4090-91d8-82664a61254b	https://cghub.ucsc.edu/cghub/metadata/analysisFull/b45c76df-f574-4090-91d8-82664a61254b	yes	->	->	->	->	->	->	->	->	->	ucsc.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.protected.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9ac1d3b4-17a7-43dd-85fc-e52fb82fe7bf	TCGA-A3-3311-11A-01D-0966-08	no	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-11A-01D-0966-08.10.bam	b45c76df-f574-4090-91d8-82664a61254b	https://cghub.ucsc.edu/cghub/metadata/analysisFull/b45c76df-f574-4090-91d8-82664a61254b	yes	->	->	->	->	->	->	->	->	->	broad.mit.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.somatic.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9ac1d3b4-17a7-43dd-85fc-e52fb82fe7bf	TCGA-A3-3311-11A-01D-0966-08	no	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-11A-01D-0966-08.10.bam	b45c76df-f574-4090-91d8-82664a61254b	https://cghub.ucsc.edu/cghub/metadata/analysisFull/b45c76df-f574-4090-91d8-82664a61254b	yes	->	->	->	->	->	->	->	->	->	hgsc.bcm.edu:variant_calling:illumina:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.somatic.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
9ac1d3b4-17a7-43dd-85fc-e52fb82fe7bf	TCGA-A3-3311-11A-01D-0966-08	no	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3311-11A-01D-0966-08.10.bam	b45c76df-f574-4090-91d8-82664a61254b	https://cghub.ucsc.edu/cghub/metadata/analysisFull/b45c76df-f574-4090-91d8-82664a61254b	yes	->	->	->	->	->	->	->	->	->	ucsc.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.somatic.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
e1241cff-4071-482e-be5b-adb9c46a480a	TCGA-A3-3316-01A-01D-0966-08	yes	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3316-01A-01D-0966-08.10.bam	25f86e5c-2cbd-4a3b-92fa-8cc3089aa542	https://cghub.ucsc.edu/cghub/metadata/analysisFull/25f86e5c-2cbd-4a3b-92fa-8cc3089aa542	yes	->	->	->	->	->	->	->	->	->	broad.mit.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.protected.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
e1241cff-4071-482e-be5b-adb9c46a480a	TCGA-A3-3316-01A-01D-0966-08	yes	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3316-01A-01D-0966-08.10.bam	25f86e5c-2cbd-4a3b-92fa-8cc3089aa542	https://cghub.ucsc.edu/cghub/metadata/analysisFull/25f86e5c-2cbd-4a3b-92fa-8cc3089aa542	yes	->	->	->	->	->	->	->	->	->	hgsc.bcm.edu:variant_calling:illumina:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.protected.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
e1241cff-4071-482e-be5b-adb9c46a480a	TCGA-A3-3316-01A-01D-0966-08	yes	DNA	->	GRCh37-lite	broad.mit.edu:library_preparation:imported:01	->	->	->	->	->	->	->	->	->	->	->	->	broad.mit.edu:dna_sequencing:imported:01	broad.mit.edu:mapping_wxs:imported:01	C345.TCGA-A3-3316-01A-01D-0966-08.10.bam	25f86e5c-2cbd-4a3b-92fa-8cc3089aa542	https://cghub.ucsc.edu/cghub/metadata/analysisFull/25f86e5c-2cbd-4a3b-92fa-8cc3089aa542	yes	->	->	->	->	->	->	->	->	->	ucsc.edu:variant_calling:imported:01	->	->	->	->	->	->	hgsc.bcm.edu:maf_generation:illumina:07	hgsc.bcm.edu_KIRC.Mixed_DNASeq.1.protected.maf	2.4	yes	Mutations	Level 2	hgsc.bcm.edu_KIRC.Mixed_DNASeq.Level_2.1.2.0	->	->	->	->	->	->	->
